user_input,reference,reference_video_url,persona_name,query_style,query_length
경피형 BCG 접종의 장점은 뭐에요?,"경피형 BCG 접종은 도장처럼 두 번 찍어 흉터 자국이 남는 방식으로, 비용이 드는 대신 이상반응이 적다는 것이 소아청소년과 의사들의 일반적인 경험입니다. 또한, 경피형은 접종 방법이 어렵지 않아 표준화해 정확하게 접종하기 쉽고, 흉터가 항상 더 크게 남는 것은 아니며, 통증도 덜합니다.",https://www.youtube.com/watch?v=BGdrLBlJUJk,a compassionate pediatrician,POOR_GRAMMAR,LONG
포경수술은 외과에서 어떤 역할을 하나요?,"포경수술은 남자아이의 성기 끝을 싸고 있는 포피를 제거하는 수술로, 과거 종교적 이유로 외국에서 오랜 세월 시행되어 왔습니다. 이 수술은 감염 예방, 성기암 발생 감소, 성병 및 HIV 감염 위험 감소 등의 의학적 장점이 있습니다. 수술은 대체로 어렵지 않으며, 신생아 시기에 시행하는 것이 가장 좋습니다. 그러나 모든 병원에서 시행하는 것은 아니므로 외과나 비뇨기과 의사의 도움이 필요할 수 있습니다.",https://www.youtube.com/watch?v=1h9tl0kduFI,a pediatrician,MISSPELLED,SHORT
수족구병의 전염성과 등원 여부에 대한 권장 사항은 무엇인가요?,"수족구병은 전염성이 강해 병의 급성기에는 다른 사람에게 잘 옮깁니다. 따라서 등원하지 않는 것이 권장되며, 열이 내리고 입안의 병변이 모두 나을 때까지 어린이집이나 유치원에 가지 않는 것이 좋습니다. 지침에 따르면, 저희는 일주일 정도를 권하기도 했지만, 2018년 지침에는 '열이 내리고 입안의 병변이 나을 때까지'라고 명확히 되어 있습니다.",https://www.youtube.com/watch?v=gwyTOm4NluE,a pediatric medical expert,PERFECT_GRAMMAR,MEDIUM
인두염이 감기와 어떻게 다른가요?,"인두염은 주로 바이러스가 원인이지만 일부는 세균이 원인인 세균성 인두염이 있습니다. 흔히 감기라고 부르는 병 중에는 실제로 인두염 같은 다른 병이 섞여 있는 경우가 많고, 이런 경우는 감기가 아닙니다.",https://www.youtube.com/watch?v=-Bm4rDkymiA,a compassionate pediatrician,MISSPELLED,MEDIUM
10월에 일본뇌염 예방접종을 받지 않은 아이들은 어떤 위험에 처할 수 있나요?,"일본뇌염은 주로 8월에 발생하기 시작해 9월과 10월에 가장 많이 발생하므로, 10월에 예방접종을 받지 않은 아이들은 감염될 위험이 높습니다. 일본뇌염은 모기가 옮기는 병이므로, 접종하지 않은 아이들은 감염될 수 있으며, 걸리면 사망하거나 심각한 후유증이 남을 수 있습니다.",https://www.youtube.com/watch?v=UoGHVeLL6i4,a compassionate pediatrician,WEB_SEARCH_LIKE,MEDIUM
지루성 피부염의 증상은 무엇인가요?,"지루성 피부염은 아기 피부에 붉은 발진이나 구진, 피부가 건조하거나 비늘처럼 벗겨지는 병변을 포함합니다. 이는 '태열'이라고 불리는 여러 병변 중 하나로, 정확한 진단을 통해 관리와 치료가 필요합니다.",https://www.youtube.com/watch?v=7FIWgd5tSTU,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
열이 나는 아이의 진료는 언제 받아야 하나요?,"열이 나는 아이는 6개월 미만의 아기가 38도 이상의 열이 날 때, 또는 6개월 이상이라도 39도 이상의 고열일 때 즉시 진료를 받아야 합니다. 또한, 열과 함께 아이가 숨을 잘 못 쉬거나 의식이 떨어지거나 심하게 처져 있을 때, 만졌을 때 더 아파하거나 목이 뻣뻣하고 귀 통증, 복통, 배뇨 시 통증 등이 있거나 탈수 증상(물을 잘 마시지 않거나 소변량이 줄었을 때), 열성 경련이 있는 경우에도 즉시 진료가 필요합니다.",https://www.youtube.com/watch?v=zCySQ2L8sco,a pediatric medical expert,MISSPELLED,MEDIUM
아기들이 변을 며칠 못 누는 경우에 대해 어떻게 대처해야 하나요?,"아기가 수일간 변을 보지 않아도 기분이 좋고 잘 먹고 잘 논다면 며칠 뒤 배변이 회복되고 별다른 문제가 없는 경우가 대부분이므로 지나치게 걱정할 필요는 없습니다. 그러나 아기가 불편해하거나 잘 먹지 않거나 심하게 보채거나, 변이 딱딱하거나 이상할 경우에는 바로 소아청소년과에 가서 진료를 받는 것이 좋습니다. 변을 며칠 보지 않는다고 의사의 처방 없이 완하제나 약을 임의로 투여하거나 함부로 관장을 해서는 안 됩니다. 모유수유 아기가 변을 잘 보지 않는다면 모유가 부족한 것은 아닌지 먼저 확인해야 하며, 이유식을 새로 시작한 아기는 장이 새로운 음식에 적응하는 과정에서 수일간 변을 보지 않을 수 있습니다. 하지만 며칠간 변을 보지 않는 것이 항상 문제가 없는 것은 아니므로 다른 이상 증상이 없더라도 대략 5일 정도 변을 보지 않으면 동네 소아청소년과에서 진료를 받아 확인하는 것이 안전합니다.",https://www.youtube.com/watch?v=8UIFlfrKagk,a pediatric medical expert,MISSPELLED,LONG
2018년 이후 수족구병에 대한 공식적인 등원 지침은 무엇인가요?,"2018년 이후 질병관리본부 지침에 따르면, 수족구병의 경우 열이 내리고 입안의 물집이 나을 때까지 등원하지 않는 것이 공식적인 등원 지침입니다.",https://www.youtube.com/watch?v=omxS7s9dn-E,a compassionate pediatrician,WEB_SEARCH_LIKE,MEDIUM
13가 백신 뭐에 좋나요?,13가 백신은 폐렴구균 접종으로 중이염 예방에 매우 효과적입니다. 따라서 아이들에게 13가 백신으로 접종하는 것을 권장합니다.,https://www.youtube.com/watch?v=waF-ils7X1Y,a pediatrician,POOR_GRAMMAR,SHORT
계란 알레르기란 무엇인가요?,"계란은 음식 알레르기를 일으킬 수 있는 비교적 흔한 음식 중 하나입니다. 계란을 처음 먹일 때는 잘 관찰해야 하며, 이상반응이 생기면 소아청소년과 전문의에게 확인받는 것이 좋습니다.",https://www.youtube.com/watch?v=XD2DGgVUioM,a compassionate pediatrician,MISSPELLED,SHORT
견과류에 대한 알레르기 반응은 어떤 증상을 일으킬 수 있나요?,"견과류는 음식 알레르기를 일으킬 수 있는 흔한 음식 중 하나입니다. 알레르기 반응은 입 주위가 붉어지는 가벼운 반응부터 재채기, 쌕쌕거리는 숨소리 같은 호흡기 증상, 구토나 설사 같은 소화기 증상까지 다양합니다. 심한 경우에는 얼굴이 창백해지거나 의식을 잃는 등 생명이 위태로울 수 있습니다.",https://www.youtube.com/watch?v=XD2DGgVUioM,a pediatrician,MISSPELLED,MEDIUM
음낭과 관련된 서혜부 탈장의 증상은 무엇인가요?,"서혜부 탈장은 주로 남자 아이에서 음낭 쪽으로 장의 일부가 빠지는 병으로, 사타구니 쪽에 혹이 갑자기 생겼다가 통증 없이 사라지는 경우가 있습니다. 평소에는 멀쩡하다가 기저귀를 갈 때나 목욕할 때 사타구니가 불룩해져 발견되는 경우가 많고, 탈장은 부드럽게 만져지며 저절로 들어갔다 나오기도 합니다.",https://www.youtube.com/watch?v=KSagw5gmpAI,a pediatrician,WEB_SEARCH_LIKE,SHORT
치아 관리를 위해 부모가 알아야 할 기본 사항은 무엇인가요?,"부모는 치아 관리가 치아가 나기 전부터 시작해야 한다는 것을 알아야 하며, 신생아 때부터 수유 후 물에 적신 거즈나 실리콘 손가락 칫솔로 잇몸을 닦아 주는 것이 좋습니다. 치아가 나면 불소 함유 치약과 아기용 부드럽고 작은 칫솔을 사용하여 관리해야 하며, 칫솔은 사용 후 깨끗이 씻고 1~3개월마다 교체해야 합니다. 양치는 하루 2회, 2분 이상씩 아침 식사 후와 자기 전에 하며, 아이가 혼자 하려 해도 7세 전후까지는 부모가 도와주는 것이 좋습니다. 치실은 치아 사이가 붙어 칫솔로 닦기 어려울 때 사용하며, 보통 2~3세 이후부터 시작합니다.",https://www.youtube.com/watch?v=R2yZQCoNW7Y,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
IR3535 성분은 모기 기피제에서 어떤 특징과 효과를 가지고 있나요?,"IR3535는 비교적 최근에 도입된 성분으로, 모기뿐 아니라 진드기 예방에도 효과가 있습니다. 이 성분은 냄새와 끈적임이 적으며, 6개월 이상의 어린이에서 사용할 수 있습니다. 그러나 제품에 따라 물이나 땀에 의해 쉽게 씻겨 나갈 수 있으므로 재도포 간격을 꼭 확인해야 합니다.",https://www.youtube.com/watch?v=rwAT1KG3u3c,a compassionate pediatrician,PERFECT_GRAMMAR,LONG
병원에 언제 가야 하는지 아이가 배 아프다고 할 때 어떻게 해야 하나요?,"아이의 복통이 심하게 3시간 이상 지속되거나 점점 더 심해지면 즉시 병원을 방문해야 합니다. 복통과 함께 초록빛을 띤 노란 물을 토하거나 붉은 변, 피가 섞인 변을 보이면 바로 병원에 가야 합니다. 아이가 기운이 없거나 계속 토해 전혀 먹지 못하거나 소변을 거의 보지 못해 탈수가 의심되면 즉시 진료를 받아야 합니다. 또한, 이전에 큰 수술을 받은 경우 복통이 심해지고 배를 만지지 못할 정도라면 응급상황일 수 있으니 곧바로 병원에 가야 합니다.",https://www.youtube.com/watch?v=uouQmwIkB28,a compassionate pediatrician,POOR_GRAMMAR,LONG
설렁탕과 같은 국물 요리를 섭취할 때 주의해야 할 점은 무엇인가요?,설렁탕과 같은 국물 요리는 염분이 많으므로 국물 섭취를 줄이는 것이 좋습니다. 하루 섭취량이 중요하므로 음식의 염도만 보지 말고 들어 있는 소금의 총량을 따지는 습관을 들이세요.,https://www.youtube.com/watch?v=3hI0NhprCfg,a compassionate pediatrician,PERFECT_GRAMMAR,MEDIUM
"어린이집 보내는게 아이들한테 좋다는데, 코로나 때문에 아이들이 사회성 발달을 못한거랑 어린이집이랑 무슨 관계가 있나요?","어린이집에 보내는 것이 3세 이전의 사회성 발달에 특별한 도움이 되지 않는다는 전문가 의견이 있습니다. 코로나로 인해 아이들이 사회적 거리두기를 하면서 일상적인 경험이 줄어들었고, 이로 인해 사회성과 대인관계가 회복되지 않았습니다. 따라서 부모가 다른 사람을 만나는 모습을 보여주고 아이가 친구들과 자주 놀게 하는 것이 더 중요합니다.",https://www.youtube.com/watch?v=hQsR69JSt7w,a compassionate pediatrician,POOR_GRAMMAR,LONG
엔테로바이러스가 수족구병의 원인인 이유는 무엇인가요?,"수족구병은 엔테로바이러스가 일으키는 병으로, 감기와 마찬가지로 호흡기 전파가 가능하고 침이나 대변을 통해서도 전염될 수 있습니다.",https://www.youtube.com/watch?v=omxS7s9dn-E,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
"영아가 구토하는 경우, 부모가 알아야 할 중요한 사항은 무엇인가요?","영아가 구토하는 경우, 부모님들은 구토가 소화기 구조상의 문제나 질병 때문에 발생할 수 있으며, 과식이나 스트레스 등으로도 나타날 수 있음을 알아야 합니다. 신생아와 영아는 소화 기능이 미숙하여 특별한 병이 없어도 구토를 할 수 있으며, 성장이 잘 되면 나이가 들면서 대개 좋아집니다. 그러나 계속 구토하는 경우에는 위식도역류나 유문협착 같은 구조적인 원인을 확인해야 합니다. 또한, 구토가 심해 성장이 문제되면 소아청소년과에 가야 하며, 기도가 막히지 않도록 주의해야 합니다. 구토 시 아기의 머리를 옆으로 돌려 토사가 흘러나오게 하고, 심한 복통이나 피가 섞인 토사, 탈수 증상이 나타나면 즉시 의사의 진료를 받는 것이 안전합니다.",https://www.youtube.com/watch?v=-ms2f_laqFg,a pediatric medical expert,WEB_SEARCH_LIKE,MEDIUM
"아기가 뼈소리 나는 경우, 부모가 주의해야 할 점은 무엇인가요?","아기 몸에서 '뚝뚝' 또는 '딱' 하는 소리는 대부분 관절에서 나는 소리로, 관절이 움직이면서 발생할 수 있습니다. 아기의 관절은 유연하여 이러한 소리가 더 잘 나고, 대개는 큰 문제가 되지 않습니다. 그러나 아기가 아파하거나 관절의 움직임에 이상이 보이면 바로 진료를 받아야 하며, 특히 고관절에서 소리가 날 때는 고관절 탈구를 염두에 두고 신속히 진료를 받는 것이 안전합니다.",https://www.youtube.com/watch?v=p4FKm03oXzg,a pediatrician,WEB_SEARCH_LIKE,LONG
일본뇌염에 걸렸을 때 나타날 수 있는 증상 중 의식 저하에 대해 설명해 주실 수 있나요?,"일본뇌염에 걸리면 고열, 경련, 의식 저하, 사망에 이를 수 있으며, 회복 후에도 뇌손상이 남아 평생 고생할 수 있습니다. 따라서 예방접종이 매우 중요합니다.",https://www.youtube.com/watch?v=Wjir8wSjyzk,a pediatric medical expert,PERFECT_GRAMMAR,LONG
확진자와 동거인에 대한 검사 지침은 무엇인가요?,"확진자와 같이 사는 동거인은 증상이 없는 경우, 확진자의 접촉자로 간주되어 접촉 후 3일 차에 PCR 검사를 받는 것이 권고됩니다. 검사 시 확진자의 양성 통보 문자를 지참해야 하며, 음성 확인이 나올 때까지 집에서 대기해야 합니다. 증상이 있는 경우에는 의료기관을 방문하여 신속항원검사를 받고, 필요 시 약을 처방받아야 합니다. 신속항원검사에서 양성이 나오는 경우에는 PCR 검사와 마찬가지로 확진으로 판정됩니다. 처음 검사에서 음성이 나온 동거인은 6~7일 차에 자가검사나 의료기관 방문 등으로 신속항원검사를 받는 것이 권고됩니다. 60세 이상 또는 동반질환자는 PCR 검사를 하고 6~7일 차에 PCR 검사를 다시 받는 것이 권고됩니다.",https://www.youtube.com/watch?v=lGXHZ2r3Wms,a pediatrician,MISSPELLED,SHORT
핵황달이 아기에게 미치는 영향과 부모가 알아야 할 점은 무엇인가요?,"핵황달은 아기가 땀을 많이 흘리는 원인 중 하나일 수 있지만, 이는 매우 드문 경우입니다. 핵황달과 같은 심각한 병에 걸리면 땀을 많이 흘릴 수 있지만, 이러한 병들은 대개 다른 증상이 함께 나타나야 의심할 수 있습니다. 따라서 땀만으로 핵황달을 판단하기는 어렵습니다. 부모는 아기가 땀을 많이 흘려도 열이 없고 겉으로 보기에 다른 이상이 없다면 대개 정상적이라고 볼 수 있으며, 너무 걱정하지 말고 수분을 충분히 섭취시키고 땀을 잘 닦아주며 옷을 자주 갈아입혀 주는 것이 좋습니다.",https://www.youtube.com/watch?v=8GwNlF44ntY&list=PLC6Msm1YCNw-NJBk4ajBkTeS2rJULiT1b,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
