user_input,reference,reference_video_url
아기에게 땅콩을 언제부터 주는 게 좋나요?,땅콩 알레르기 위험성이 있는 아이들은 땅콩이 포함된 음식을 생후 만 4~6개월경에 시작하고 늦어도 만 7개월 이전에는 이유식에 땅콩을 첨가하는 것이 좋습니다. 일찍 땅콩을 섭취시키면 나중에 땅콩 알레르기 발생 위험이 낮아질 수 있습니다.,https://www.youtube.com/watch?v=cJut6mD3VTI
유산균을 먹이면 아이에게 어떤 이점이 있나요?,"유산균을 먹는 이유는 장속의 유익균을 보충하거나 비율을 높여 장내 균형을 개선하려는 것입니다. 유익균은 음식의 소화를 돕고 필요한 영양성분을 만들어주며 면역에 도움을 주고, 나쁜 세균의 증식을 억제하여 질병을 예방하는 역할을 합니다.",https://www.youtube.com/watch?v=YKp7ta1H0c0
신생아가 식은땀을 많이 흘리는 이유는 무엇인가요?,"신생아는 식은땀을 많이 흘리는 편입니다. 이는 아이들이 땀을 조절하는 기능이 어른보다 미숙하기 때문이며, 평소에도 쉬거나 조금만 힘을 써도 땀이 송골송골 맺히는 경우가 흔합니다. 아이가 땀을 많이 흘려도 열이 없고 겉으로 보기에 다른 이상이 없다면 대개 정상적이라고 볼 수 있습니다.",https://www.youtube.com/watch?v=8GwNlF44ntY&list=PLC6Msm1YCNw-NJBk4ajBkTeS2rJULiT1b
서창수 전문의는 코로나 걸린 후 예방접종을 언제 할 수 있다고 말했나요?,"서창수 전문의는 코로나에 걸린 후 접종 시기는 병의 급성기가 지나면 가능하다고 설명했습니다. 코로나의 기본 격리기간은 7일이며, 그 후에도 3일간 전파 위험성이 있을 수 있으므로 증상 발생일로부터 10일이 지난 시점에 아이에게 특별한 증상이 없으면 접종이 가능합니다.",https://www.youtube.com/watch?v=Y0juZbeUgas
"부모가 코로나에 걸렸을 때 아기가 음성인 경우, 아기를 어떻게 돌보는 것이 가장 바람직합니까?","부모가 코로나에 걸렸을 때 아기가 음성이라면, 외부 시설에 맡기기보다는 부모가 집에서 아기를 돌보는 것이 바람직합니다. 한 부모가 양성인 경우, 음성인 부모가 아기를 돌보고 양성인 부모는 따로 격리하는 것이 가장 좋습니다. 그러나 음성인 부모도 감염될 수 있으므로 아기를 돌보는 사람은 항상 마스크를 착용하고 손을 자주 씻으며 환기, 청소, 소독을 주기적으로 해야 합니다.",https://www.youtube.com/watch?v=bSKtcyM7eGw
코로나 시기가 아이들의 두뇌 발달에 미치는 영향은 무엇인가요?,"코로나 시기에 아이들의 발달에 문제가 생긴 가장 큰 원인 중 하나는 사회적 거리두기로 외출과 타인과의 만남, 놀이 기회가 줄어든 점입니다. 이러한 경험 부족은 두뇌 발달에 영향을 미쳐 지능에 부정적인 영향을 줄 수 있습니다. 특히 언어 노출이 중요하며, 어린 시절부터 어른들의 다양한 일상 대화를 충분히 듣는 것이 언어중추와 논리력, 창의력 발달에 결정적입니다.",https://www.youtube.com/watch?v=oiq26QC3J-E
소아청소년과 의사로서 감기 치료에 대해 어떻게 생각해요?,"감기는 대체로 스스로 좋아질 수 있지만, 기침이나 콧물이 있을 때 그것이 감기인지 다른 병인지 부모가 판별하기 어려운 것이 가장 큰 문제입니다. 특히 여러 호흡기 바이러스가 유행하는 시기에는 더 신중해야 하며, 열이 심하면 단순 감기인지 다른 병인지 확인하려고 소아과 진료를 받는 것이 안전합니다.",https://www.youtube.com/watch?v=evUMFZcLkeo
소아청소년과 의사로서 부모님들이 코로나로 인해 아이가 열이 날 때 어떻게 대처해야 하는지에 대해 설명해 줄 수 있나요?,"안녕하세요. 소아청소년과 전문의입니다. 코로나에 걸린 아이들이 많아지면서 부모님들이 가장 많이 고민하는 것은 열이 잘 떨어지지 않는 경우입니다. 해열제를 먹여도 열이 잘 내리지 않아 응급실로 가야 하나 고민하는 경우가 많은데, 열 그 자체가 위험한 경우는 거의 없습니다. 열은 우리 몸이 감염을 이기기 위해 올리는 반응이며, 적당한 열은 아이가 병을 이겨내는 데 도움이 될 수 있습니다. 그러나 열이 나면 아이가 힘들어하므로 해열제를 주는 것이 기본입니다. 해열제를 정해진 용량과 간격으로 주고 있다면 다음 투여 시간까지 기다리는 것이 원칙입니다. 만약 해열제를 먹였는데도 열이 잘 떨어지지 않는다면 해열제의 용량과 최소 투여 간격을 지키고 있는지 확인하세요. 5일 이상 열이 떨어지지 않거나 72시간 이상 체온이 37.8도 이상으로 지속되는 경우에는 소아과 진료를 받는 것이 안전합니다. 아이의 전반적인 상태가 중요하며, 위험한 증상이 동반될 때 응급실로 가야 합니다.",https://www.youtube.com/watch?v=tR0l8m3j2h8
코로나에 걸린 아이는 다시 감염될 수 있나요?,"기본적으로 코로나에 걸린 사람은 다시 감염될 수 있습니다. 다만 '같은 종류'의 코로나에는 당분간 재감염되지 않는다고 생각하시면 됩니다. 예를 들어, 오미크론에 걸린 아이는 한동안 재감염되지 않는다고 알고 계시면 됩니다.",https://www.youtube.com/watch?v=uHosX_e5f8A
자당이 뭐에요?,"자당은 설탕을 포함한 당류 중 하나로, 일반적으로 설탕이라고 불리는 물질입니다. 설탕은 여러 종류가 있으며, 자당은 그 중 하나로, 흑설탕, 과당, 포도당 등과 함께 다양한 당류에 포함됩니다.",https://www.youtube.com/watch?v=Gdj4TA6ZLyc
"요로감염에 대한 정보가 부족한 부모님들을 위해, 요로감염이란 무엇인지 그리고 아이들이 요로감염에 걸릴 때 어떤 증상이 나타나는지 설명해 주실 수 있나요?","요로감염이란 소변이 만들어져 흐르는 길에 세균 감염이 생기는 것을 말합니다. 아이들은 어른보다 요로감염에 더 쉽게 걸릴 수 있으므로 주의가 필요합니다. 방광염은 대개 열이 없거나 경미한 경우가 많고, 소변을 자주 보거나 참기 힘들어하며 배뇨 시 통증을 호소합니다. 반면 신우신염은 열이 나고 배나 허리, 온몸이 아플 수 있으며, 식욕 감소, 기운 없음, 보채기, 설사 같은 비특이적 증상이 동반될 수 있습니다. 특히 영아의 경우 증상이 모호하여 열만 있는 경우도 많으니, 다른 감기 증상이 없어도 열이 나면 주의해야 합니다.",https://www.youtube.com/watch?v=I67Saxxkk28
영아 돌연사 예방을 위해 부모가 어떤 조치를 취해야 하나요?,"영아 돌연사를 예방하기 위해 부모는 아기를 적어도 돌까지는 등을 대고 재우는 것이 권장됩니다. 또한, 아기가 한쪽으로만 머리를 두고 자는 습관이 생기지 않도록 자주 머리 위치를 바꿔 주어야 합니다.",https://www.youtube.com/watch?v=BAVqR6spNIk
삐뽀삐뽀119소아과에서 아기의 몸무게가 잘 늘지 않을 때 분유를 두 돌까지 먹이는 것이 좋은지에 대한 전문의의 의견은 무엇인가요?,"삐뽀삐뽀119소아과의 전문의는 아기의 몸무게가 적다고 해서 분유를 두 돌까지 먹이는 것이 필요하지 않다고 설명합니다. 분유는 기본적으로 돌까지 먹이는 것이 좋으며, 돌이 지나면 서서히 분유량을 줄여 우유로 바꾸어 먹이는 것이 바람직합니다. 아기의 몸무게에는 칼로리 섭취가 더 중요하므로, 단순히 분유를 오래 먹인다고 해서 체중이 늘지는 않으며, 다양한 음식을 통해 필요한 영양을 섭취하는 것이 가장 중요하다고 강조합니다.",https://www.youtube.com/watch?v=eGD1vhqSmpk
소아정신과는 야뇨증에 대해 어떤 역할을 하나요?,"소아정신과는 야뇨증의 경우, 특히 6개월 이상 소변을 잘 가리다가 다시 싸게 되는 속발성 야뇨증의 경우에 다른 문제가 없는지 확인하기 위해 진료를 받아보는 것이 좋습니다. 정신적 원인이 있는 경우는 드물지만 확인이 필요합니다.",https://www.youtube.com/watch?v=OSaArl7n-fM
소아청소년과 전문의로서 독감 백신 접종에 대한 부모님들의 주요 질문은 무엇인가요?,"부모님들은 독감 백신 접종의 안전성, 무료 백신과 유료 백신의 차이, 접종 시기 및 횟수, 그리고 알레르기와 동시 접종 가능성에 대해 주로 질문합니다. 특히 13세 미만 아동의 무료 백신 안전성, 1차 접종 후 2차 접종 간격, 그리고 계란 알레르기가 있는 경우의 접종 가능성에 대한 문의가 많습니다.",https://www.youtube.com/watch?v=9oqizhkpLm8
어린이 결핵에 대해 부모가 알아야 할 중요한 점은 뭐예요?,"어린이 결핵은 초기에는 특별한 증상이 없는 경우가 많아 가벼운 기침, 발열, 식욕부진, 소화불량, 체중감소 등으로 결핵을 의심하기 어려운 양상을 보입니다. 특히 5세 미만의 어린이는 결핵성 수막염이나 전신 파종성 결핵 같은 심각한 형태가 잘 생기므로 주의해야 합니다. BCG 접종은 아이들이 심한 형태의 결핵으로 진행되는 것을 막아 주므로 꼭 접종해야 하며, 결핵은 약으로 치료가 잘 되는 병입니다. 치료는 아이의 상태, 병의 정도, 접촉자 가족 등 여러 변수에 따라 달라질 수 있으므로 진료하는 의사의 처방에 따라 치료하는 것이 중요합니다.",https://www.youtube.com/watch?v=fkN7cjJ2ec0
감기 자주 걸리는 아이들 어떻게 해야 하나요? 예방 방법 좀 알려줘요.,"감기에 자주 걸리는 아이들을 위해서는 몇 가지 예방 방법이 있습니다. 가장 중요한 것은 손을 자주 씻는 것입니다. 흐르는 물에 3초가량 손을 씻는 습관이 감기 예방에 가장 중요하며, 화장실을 다녀온 뒤뿐 아니라 외출 후에도 반드시 손을 씻어야 합니다. 두 번째로는 씻지 않은 손으로 얼굴을 만지지 않게 하는 것이 중요합니다. 기침할 때는 사람이 없는 방향으로 하고 꼭 입을 가려야 하며, 손수건이나 휴지를 사용하는 것이 좋습니다. 또한, 일찍 자고 일찍 일어나 충분히 휴식하며 음식을 골고루 먹어 기본적인 건강을 유지하는 것이 중요합니다. 이렇게 해도 감기가 자주 걸리면 유치원 등 단체생활을 당분간 쉬게 하는 것을 고려해야 하고, 맞벌이 등 사정으로 어쩔 수 없이 보내야 하는 경우에는 인원이 적은 반에 보내는 것이 감기 위험을 줄이는 데 도움이 됩니다.",https://www.youtube.com/watch?v=waF-ils7X1Y
올해 4월 초까지 수두 환자가 2만 명 넘게 발생한 이유는 뭐예요?,올해 우리나라에서는 4월 초까지 2만 명이 넘는 수두 환자가 발생할 정도로 수두가 많이 돌고 있습니다. 이는 단체생활하는 아이들이 많아 수두가 쉽게 전파될 수 있는 환경 때문입니다.,https://www.youtube.com/watch?v=LFuS1ZYWi08
임신부가 독감 백신을 맞을 수 있는지에 대한 정보가 필요해요. 언제부터 맞을 수 있나요?,임신부의 독감 접종은 9월 20일 오후부터 재개되었습니다. 임신부는 가까운 보건소에 가시면 무료로 접종받을 수 있습니다.,https://www.youtube.com/watch?v=CTphlav8KGY
10월 12일에 독감 예방접종이 어떻게 되는지 좀 더 자세히 설명해 줄 수 있나요?,10월 12일부터 13세부터 18세까지의 무료 독감 예방접종이 순차적으로 재개됩니다. 그러나 원래 10월 12일이 아닌 10월 13일 화요일부터 시작된다는 점을 유의해야 합니다.,https://www.youtube.com/watch?v=ZtpV18GRqvw
혈뇨가 발생했을 때 부모가 알아야 할 점은 무엇인가요?,"혈뇨는 소변에 피가 섞여 나오는 것을 말하며, 선홍색, 커피색, 간장색으로 보일 수 있습니다. 육안적 혈뇨는 하부 요로의 염증이나 출혈 가능성이 크므로 즉시 소아청소년과 진료를 받는 것이 안전합니다. 커피색이나 간장색 소변은 신장 쪽 문제가 원인일 수 있어 더 신중히 평가해야 합니다. 현미경적 혈뇨는 단독으로 나타날 때는 심하지 않은 경우도 있지만, 단백뇨가 함께 있거나 다른 이상 소견이 있으면 큰 병원에서 신장 조직검사가 필요할 수 있습니다. 혈뇨가 의심되면 바로 소아청소년과에 내원해 진찰을 받고 지시에 따라 추적관찰을 받는 것이 중요합니다.",https://www.youtube.com/watch?v=k2hcbj37JwQ
아기 몸에서 소리 나는 거 병원 가야 하나요? 소아과 의사로서 이거 걱정해야 하나요?,"아기 몸에서 나는 '뚝뚝' 또는 '딱' 하는 소리는 대부분 관절에서 나는 소리로, 대개는 큰 문제가 되지 않습니다. 그러나 소리가 나면서 아기가 아파하거나 관절의 움직임에 이상이 보이면 바로 진료를 받아야 합니다. 특히 고관절에서 소리가 날 때는 고관절 탈구를 염두에 두고 신속히 진료를 받는 것이 안전합니다. 동네 병원에서 진찰을 받으시면 됩니다.",https://www.youtube.com/watch?v=p4FKm03oXzg
코로나 시기에 초등학교 입학 전 아이의 발달에 어떤 영향을 미치나요?,"코로나 시기에 아이들의 발달에 문제가 생긴 가장 큰 원인 중 하나는 사회적 거리두기로 외출과 타인과의 만남, 놀이 기회가 줄어든 점입니다. 특히 학습과 관련된 언어 능력 발달에 영향을 받을 수 있으므로 초등학교 입학 전에는 외국어 교육보다 우리말 실력 다지기에 집중하는 것이 좋습니다.",https://www.youtube.com/watch?v=oiq26QC3J-E
